channel_sales,forecast_cons_year,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,margin_gross_pow_ele,nb_prod_act,num_years_antig,origin_up,var_year_price_off_peak_var,var_year_price_peak_var,var_year_price_mid_peak_var,var_year_price_off_peak_fix,var_year_price_peak_fix,var_6m_price_off_peak_var,var_6m_price_peak_var,var_6m_price_mid_peak_var,var_6m_price_off_peak_fix,churn,date_activ_year,date_activ_month,date_activ_day,date_activ_dayofweek,date_activ_dayofyear,date_end_year,date_end_month,date_end_day,date_end_dayofweek,date_end_dayofyear,date_modif_prod_year,date_modif_prod_month,date_modif_prod_day,date_modif_prod_dayofweek,date_modif_prod_dayofyear,date_renewal_year,date_renewal_month,date_renewal_day,date_renewal_dayofweek,date_renewal_dayofyear,power_utilization_ratio,cons_vs_forecast,discount_impact,total_energy_usage
foosdfpfkusacimwkcsosbicdxkicaua,0,13.28,0.145137,0,44.31137796,f,20.36,1,4,lxidpiddsbxsbosboudacockeimpuepw,4.72E-06,0,0,0.008619647,0,3.32E-06,0,0,0,0,2012,6,11,0,163,2016,6,11,5,163,2015,4,29,2,119,2015,6,14,6,165,37.38666667,4770.63,0,5608
foosdfpfkusacimwkcsosbicdxkicaua,0,1.07,0.167086,0.088444,45.80687796,f,18.12,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,4.18E-06,3.20E-07,0,0.340909091,0,3.66E-06,7.01E-07,0,0.6,0,2009,10,21,2,294,2016,10,15,5,289,2014,6,11,2,162,2015,10,16,4,289,109.8601488,13327.85,0,13700
foosdfpfkusacimwkcsosbicdxkicaua,0,16.54,0.146694,0,44.31137796,f,30.22,1,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,5.37E-06,0,0,0.006464721,0,3.32E-06,0,0,0,0,2012,3,22,3,82,2016,3,22,1,82,2012,3,22,3,82,2015,3,23,0,82,24.03409091,3228.91,0,3807
foosdfpfkusacimwkcsosbicdxkicaua,0,133.12,0.145677,0.125383,41.2713642,t,36.03,2,2,ldkssxwpmemidmecebumciepifcamkci,3.67E-05,9.86E-06,1.83E-06,0.016658635,0.010753958,3.74E-05,1.12E-05,2.42E-06,0.029319241,0,2013,10,28,0,301,2016,11,7,0,312,2014,11,11,1,315,2015,11,9,0,313,245.8383838,42450.87,0.056689342,80104
foosdfpfkusacimwkcsosbicdxkicaua,235,29.24,0.146348,0,46.30537836,f,27.28,1,6,lxidpiddsbxsbosboudacockeimpuepw,4.44E-06,0,0,0.718594675,0,2.99E-06,0,0,1.264727325,1,2010,6,8,1,159,2016,10,10,0,284,2013,10,10,3,283,2015,10,11,6,284,105.1711027,16165.83,0,16596
ewpakwlliwisiwduibdlfmalxowmwpci,0,19.97,0.142649,0,44.31137796,f,33.12,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,1.23E-05,0,0,3.49E-13,0,1.01E-05,0,0,0,0,2010,2,19,4,50,2016,2,19,4,50,2015,12,17,3,351,2015,2,22,6,53,27.06439394,3642.79,0,4287
MISSING,2446,132.87,0.115753,0.098862,40.606701,f,29.64,1,11,ldkssxwpmemidmecebumciepifcamkci,1.98E-05,5.88E-06,7.59E-07,3.44E-12,1.85E-12,1.10E-05,2.87E-06,4.86E-10,0,0,2005,1,1,5,1,2017,1,1,6,1,2015,5,24,6,144,2016,1,2,5,2,775.8333333,181808.48,0,184338
foosdfpfkusacimwkcsosbicdxkicaua,0,18.32,0.142996,0,44.31137796,t,33.84,3,4,lxidpiddsbxsbosboudacockeimpuepw,4.36E-06,0,0,0.00646476,0,2.88E-06,0,0,0.009481719,0,2012,1,16,0,16,2017,1,16,0,16,2015,11,16,0,320,2016,1,17,6,17,138.35,21223.06,0,99631
usilxuppasemubllopkaafesmlibmsdf,0,18.58,0.142065,0,44.31137796,f,25.7,1,4,lxidpiddsbxsbosboudacockeimpuepw,3.73E-06,0,0,0.007661891,0,3.32E-06,0,0,0,0,2012,3,7,2,67,2016,5,6,4,127,2014,5,6,1,126,2015,5,11,0,131,111.5220843,15845.9,0,18543
foosdfpfkusacimwkcsosbicdxkicaua,1814,16.57,0.165794,0.087899,44.31137796,f,21.48,1,4,ldkssxwpmemidmecebumciepifcamkci,5.74E-06,2.56E-07,0,0.007661891,0,3.57E-06,9.45E-08,0,0,0,2012,4,10,1,101,2016,4,10,6,101,2012,4,10,1,101,2015,4,12,6,102,47.37618681,5314.27,0,5908
foosdfpfkusacimwkcsosbicdxkicaua,6346,0,0.111125,0.094787,40.606701,t,24.62,2,3,lxidpiddsbxsbosboudacockeimpuepw,1.96E-05,4.27E-06,1.11E-06,0,0,1.11E-05,2.90E-06,4.86E-10,0,0,2013,4,9,1,99,2016,4,9,5,100,2014,12,9,1,343,2015,4,13,0,103,1925.053419,715488.15,0,1166419
foosdfpfkusacimwkcsosbicdxkicaua,0,118.24,0.115174,0.098837,40.606701,f,63.36,1,5,lxidpiddsbxsbosboudacockeimpuepw,1.64E-05,2.65E-06,2.44E-06,0.007238536,0.002605915,1.11E-05,2.90E-06,4.86E-10,0,0,2011,6,1,2,152,2016,6,1,2,153,2011,6,1,2,152,2015,6,14,6,165,540.2041667,259251.87,0,259298
foosdfpfkusacimwkcsosbicdxkicaua,1807,131.83,0.11634,0.099998,40.606701,t,20.8,3,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,1.99E-05,4.64E-06,1.48E-06,0,0,1.11E-05,2.90E-06,4.86E-10,0,0,2010,4,7,2,97,2016,4,7,3,98,2015,4,14,1,104,2015,4,8,2,98,83.27536232,15362.35,0,33859
MISSING,1260,16.26,0.144384,0,44.31137796,f,26.04,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,1.13E-05,0,0,3.49E-13,0,7.48E-06,0,0,0,0,2010,1,19,1,19,2017,1,19,3,19,2015,11,16,0,320,2016,1,20,2,20,78.55401591,8714.58,0,9796
MISSING,0,18.62,0.147506,0,46.30537836,f,28.76,1,5,MISSING,4.24E-06,0,0,0.718594755,0,3.01E-06,0,0,1.264727325,0,2010,10,21,3,294,2016,10,21,4,295,2010,10,21,3,294,2015,10,23,4,296,0.024056967,3.4,0,4
MISSING,2462,18.57,0.143575,0,44.31137796,f,28.2,1,6,lxidpiddsbxsbosboudacockeimpuepw,5.57E-06,0,0,3.49E-13,0,3.74E-06,0,0,0,0,2010,2,2,1,33,2016,2,2,1,33,2015,12,15,1,349,2015,2,3,1,34,88.28,11284.81,0,13242
foosdfpfkusacimwkcsosbicdxkicaua,554,38.09,0.164775,0.08613,45.80687796,f,22.89,1,5,lxidpiddsbxsbosboudacockeimpuepw,1.13E-05,2.18E-06,0,0.234578658,0,8.18E-06,1.85E-06,0,0.469157621,0,2010,11,5,4,309,2016,11,5,5,310,2015,9,20,6,263,2015,11,6,4,310,132.2712182,21584.08,0,21993
ewpakwlliwisiwduibdlfmalxowmwpci,1926,131.76,0.114088,0.098969,40.606701,f,11.04,1,4,ldkssxwpmemidmecebumciepifcamkci,2.45E-05,6.56E-06,6.44E-07,0,0,1.24E-05,2.48E-06,2.67E-07,0,0,2011,10,17,0,290,2016,10,16,6,290,2015,9,20,6,263,2015,10,18,6,291,46.91414141,16800.75,0,18578
MISSING,0,16.22,0.144902,0,44.31137796,t,15.72,4,6,ldkssxwpmemidmecebumciepifcamkci,3.57E-06,0,0,0.007661943,0,2.37E-06,0,0,0.008428194,0,2009,8,5,2,217,2016,8,5,4,218,2009,8,5,2,217,2015,8,6,3,218,62.63888889,8752.24,0,48423
lmkebamcaaclubfxadlmueccxoimlema,1501,132.47,0.1169,0.100015,40.606701,f,24.72,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,1.58E-05,3.96E-06,1.87E-06,0.004021438,0.001447718,1.11E-05,2.90E-06,4.86E-10,0,0,2009,8,1,5,213,2016,2,23,1,54,2009,8,1,5,213,2015,2,25,2,56,3981.247475,786624.6,0,788287
foosdfpfkusacimwkcsosbicdxkicaua,244,14.92,0.145711,0,44.31137796,f,19.38,1,4,lxidpiddsbxsbosboudacockeimpuepw,5.19E-06,0.000608945,0,0.008380239,0,3.32E-06,0,0,0,0,2012,3,7,2,67,2016,10,5,2,279,2013,10,13,6,286,2015,10,11,6,284,54.76190476,6385.96,0,6900
lmkebamcaaclubfxadlmueccxoimlema,6826,141.24,0.115174,0.098837,40.606701,f,30.66,1,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,1.64E-05,2.76E-06,2.16E-06,0.006434195,0.002316395,1.04E-05,1.92E-06,2.41E-06,0.007077419,0,2010,8,6,4,218,2016,8,6,5,219,2010,8,6,4,218,2015,8,7,4,219,1210.147959,706747.65,0,711567
ewpakwlliwisiwduibdlfmalxowmwpci,0,158.15,0.120372,0.103487,40.606701,f,112.44,1,3,ldkssxwpmemidmecebumciepifcamkci,1.62E-05,4.04E-06,1.32E-06,0.004021438,0.001447718,1.11E-05,2.90E-06,4.86E-10,0,0,2013,2,19,1,50,2016,2,19,4,50,2013,2,19,1,50,2015,2,23,0,54,0.012962963,6.3,0,338838
lmkebamcaaclubfxadlmueccxoimlema,0,16.3,0.144902,0,44.31137796,f,19.2,1,3,ldkssxwpmemidmecebumciepifcamkci,3.81E-06,0,0,0.008380216,0,3.32E-06,0,0,0,0,2013,5,28,1,148,2016,5,28,5,149,2015,11,1,6,305,2015,6,2,1,153,18.95688992,2011.61,0,2364
foosdfpfkusacimwkcsosbicdxkicaua,0,19.51,0.145711,0,44.31137796,t,22.52,4,3,lxidpiddsbxsbosboudacockeimpuepw,2.64E-06,0,0,0,0,3.18E-06,0,0,0,0,2013,6,21,4,172,2016,6,21,1,173,2014,6,17,1,168,2015,6,23,1,174,186.1973526,30932.35,0,30981
MISSING,7719,141.81,0.113323,0.096984,40.606701,f,20.97,1,11,ldkssxwpmemidmecebumciepifcamkci,1.87E-05,3.80E-06,1.40E-06,0.007037517,0.002533506,1.11E-05,2.90E-06,4.86E-10,0,0,2005,4,21,3,111,2016,5,13,4,134,2005,4,21,3,111,2015,5,22,4,142,193.7711264,63858.66,0,71083
foosdfpfkusacimwkcsosbicdxkicaua,1101,19.04,0.145711,0,44.31137796,t,24.42,2,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,8.11E-06,0,0,0,0,3.32E-06,0,0,0,0,2013,5,2,3,122,2016,5,2,0,123,2014,4,23,2,113,2015,5,3,6,123,21.72979798,2923.13,0,19034
MISSING,0,1.09,0.142819,0,44.31137796,f,16.66,1,7,ldkssxwpmemidmecebumciepifcamkci,8.06E-06,0,0,0.008380258,0,5.06E-06,0,0,0.005267621,0,2009,7,9,3,190,2016,7,9,5,191,2009,7,9,3,190,2015,7,12,6,193,143.75,21050.5,0,22770
foosdfpfkusacimwkcsosbicdxkicaua,7470,144.52,0.113323,0.096984,40.606701,f,6.48,1,4,lxidpiddsbxsbosboudacockeimpuepw,1.89E-05,3.69E-06,1.27E-06,0.00643423,0.00231638,1.19E-05,2.36E-06,1.42E-06,0.007077419,1,2011,8,2,1,214,2016,8,2,1,215,2011,8,2,1,214,2015,8,3,0,215,319.2744419,59898.1,0,66358
lmkebamcaaclubfxadlmueccxoimlema,0,15.97,0.16695,0.089695,44.31137796,f,19.48,1,4,ldkssxwpmemidmecebumciepifcamkci,5.24E-05,2.27E-06,0,0.008380258,0,1.48E-06,8.37E-07,0,0.005267621,0,2012,7,26,3,208,2016,7,25,0,207,2012,7,26,3,208,2015,7,27,0,208,9.713000385,1395.54,0,1615
foosdfpfkusacimwkcsosbicdxkicaua,468,16.55,0.141434,0,44.31137796,f,16.44,1,4,lxidpiddsbxsbosboudacockeimpuepw,8.13E-06,0,0,0.008619667,0,3.32E-06,0,0,0,0,2012,7,17,1,199,2016,8,25,3,238,2015,6,16,1,167,2015,8,26,2,238,73.82481717,11848.27,0,12275
lmkebamcaaclubfxadlmueccxoimlema,0,0,0.147506,0,45.80687796,f,21.78,1,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,4.78E-06,0,0,0.234578689,0,3.23E-06,0,0,0.469157621,0,2011,11,16,2,320,2016,11,16,2,321,2011,11,16,2,320,2015,11,17,1,321,15.48611111,2081.73,0,2453
usilxuppasemubllopkaafesmlibmsdf,0,8.8,0.145711,0,44.31137796,f,12.48,1,3,lxidpiddsbxsbosboudacockeimpuepw,4.39E-06,0,0,0.00646476,0,2.84E-06,0,0,0.009481719,1,2012,9,6,3,250,2016,9,6,1,250,2013,10,30,2,303,2015,9,7,0,250,185.4554865,30650.48,0,32247
MISSING,2496,142.01,0.115237,0.100123,40.9390266,f,19.96,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,1.99E-05,4.19E-06,8.22E-08,0.037312346,0.028156615,1.27E-05,2.68E-06,1.54E-07,0.065669252,0,2009,10,9,4,282,2016,10,9,6,283,2009,10,9,4,282,2015,10,11,6,284,52.24658869,9628.24,0,10721
usilxuppasemubllopkaafesmlibmsdf,0,14.17,0.147506,0,46.30537836,f,21.7,1,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,5.28E-06,0,0,0,0,3.32E-06,0,0,0,0,2012,12,12,2,347,2016,12,12,0,347,2014,6,27,4,178,2015,12,14,0,348,5.227272727,585.49,0,690
ewpakwlliwisiwduibdlfmalxowmwpci,4385,129.96,0.114481,0.098142,40.606701,f,28.84,1,3,lxidpiddsbxsbosboudacockeimpuepw,9.96E-06,1.32E-06,7.32E-06,0.007238536,0.002605915,1.11E-05,2.90E-06,4.86E-10,0,0,2013,6,11,1,162,2016,6,11,5,163,2015,11,1,6,305,2015,6,23,1,174,105.6825397,36098.74,0,39948
MISSING,3693,131,0.116509,0.101397,40.606701,t,9.63,2,4,ldkssxwpmemidmecebumciepifcamkci,5.83E-05,3.67E-05,0.000470395,1.119447457,49.47802831,1.31E-05,2.47E-06,2.35E-07,0.007962096,0,2011,9,20,1,263,2016,9,20,1,264,2015,5,23,5,143,2015,9,24,3,267,157.625,34115.15,0,52874
MISSING,480,16.3,0.143459,0,45.31137756,f,24.62,1,6,lxidpiddsbxsbosboudacockeimpuepw,8.59E-06,0,0,0.004788721,0,4.33E-06,0,0,0.008428194,0,2009,12,11,4,345,2016,12,11,6,346,2015,10,30,4,303,2015,12,14,0,348,45.69219913,4846.33,0,5698
MISSING,993,133.68,0.116509,0.101397,40.606701,f,3.78,1,5,ldkssxwpmemidmecebumciepifcamkci,1.77E-05,4.61E-06,7.73E-10,3.44E-12,1.85E-12,1.11E-05,2.90E-06,4.86E-10,0,0,2010,12,13,0,347,2016,12,13,1,348,2010,12,13,0,347,2015,12,14,0,348,55.95,18699.44,0,20142
foosdfpfkusacimwkcsosbicdxkicaua,0,19.07,0.143459,0,46.31137836,f,27.28,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,9.26E-06,0,0,3.49E-13,0,7.25E-06,0,0,0,0,2010,1,25,0,25,2016,12,22,3,357,2015,10,30,4,303,2015,12,23,2,357,9.189761355,1299.47,0,1528
foosdfpfkusacimwkcsosbicdxkicaua,339,89.98,0.115174,0.098837,40.606701,f,19.5,1,5,lxidpiddsbxsbosboudacockeimpuepw,1.64E-05,2.76E-06,2.16E-06,0.006434195,0.002316395,1.04E-05,1.92E-06,2.41E-06,0.007077419,0,2010,8,3,1,215,2016,8,3,2,216,2010,8,3,1,215,2015,8,4,1,216,42.14537267,7892.93,0,8760
MISSING,0,1.13,0.146694,0,44.31137796,f,26.04,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,4.99E-06,0,0,0,0,3.32E-06,0,0,0,0,2010,2,1,0,32,2016,2,1,0,32,2014,6,27,4,178,2015,2,9,0,40,59.69335386,7263.67,0,7444
MISSING,38,16.95,0.145711,0,44.31137796,f,16.92,1,5,ldkssxwpmemidmecebumciepifcamkci,4.00E-06,0,0,0.008619647,0,3.32E-06,0,0,0,0,2011,6,20,0,171,2016,6,20,0,172,2011,6,20,0,171,2015,6,23,1,174,1.491531948,158.22,0,186
MISSING,3034,131.29,0.114593,0.097704,40.606701,f,22.44,1,11,ldkssxwpmemidmecebumciepifcamkci,6.47E-05,2.66E-05,0.000422721,1.064635032,49.69432015,1.11E-05,2.90E-06,4.86E-10,0,0,2005,2,28,0,59,2016,2,29,0,60,2015,3,9,0,68,2015,3,6,4,65,699.3533764,124319.66,0,125892
foosdfpfkusacimwkcsosbicdxkicaua,0,13.76,0.145711,0,44.31137796,f,27.69,1,4,lxidpiddsbxsbosboudacockeimpuepw,4.44E-06,0,0,0,0,3.32E-06,0,0,0,0,2012,5,8,1,129,2016,5,8,6,129,2014,4,23,2,113,2015,5,14,3,134,30.33333333,4632.38,0,5460
foosdfpfkusacimwkcsosbicdxkicaua,0,17.46,0.146348,0,45.30837756,f,18.72,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,4.44E-06,0,0,0.210176311,0,2.99E-06,0,0,0.36991061,0,2009,10,19,0,292,2016,10,19,2,293,2009,10,19,0,292,2015,10,20,1,293,37.73358586,5080.07,0,5977
foosdfpfkusacimwkcsosbicdxkicaua,0,16.81,0.144149,0,44.31137796,f,27.14,1,5,lxidpiddsbxsbosboudacockeimpuepw,4.43E-06,0,0,0.006464721,0,3.32E-06,0,0,0,0,2011,3,24,3,83,2016,3,24,3,84,2013,9,14,5,257,2015,3,26,3,85,519.5896465,80114,0,82303
foosdfpfkusacimwkcsosbicdxkicaua,737,127.48,0.115174,0.098837,40.606701,f,31.18,1,6,lxidpiddsbxsbosboudacockeimpuepw,1.61E-05,2.24E-06,2.35E-06,0.007037428,0.002533545,1.01E-05,1.41E-06,1.48E-06,0.004423387,0,2010,7,8,3,189,2016,7,8,4,190,2010,7,8,3,189,2015,7,9,3,190,33.13768116,8256.42,0,9146
foosdfpfkusacimwkcsosbicdxkicaua,1691,19.93,0.143166,0,44.31137796,f,10.34,1,4,lxidpiddsbxsbosboudacockeimpuepw,3.78E-06,0,0,0.008380226,0,2.38E-06,0,0,0.005267621,0,2012,7,9,0,191,2016,9,29,3,273,2014,9,29,0,272,2015,9,30,2,273,151.4166667,18589.46,0,21804
foosdfpfkusacimwkcsosbicdxkicaua,0,120.04,0.114667,0.099548,40.606701,f,8.88,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,2.21E-05,5.21E-06,6.99E-08,0.004021349,0.001447757,1.42E-05,3.32E-06,1.35E-07,0.007077419,0,2009,10,20,1,293,2016,10,20,3,294,2015,9,18,4,261,2015,10,22,3,295,167.9482323,50980.92,0,53206
foosdfpfkusacimwkcsosbicdxkicaua,690,18.67,0.144902,0,44.31137796,f,15.72,1,6,lxidpiddsbxsbosboudacockeimpuepw,3.57E-06,0,0,0.007661943,0,2.37E-06,0,0,0.008428194,1,2009,8,22,5,234,2016,8,22,0,235,2009,8,22,5,234,2015,8,24,0,236,32.30429293,4354.92,0,5117
usilxuppasemubllopkaafesmlibmsdf,755,17.64,0.161748,0.08385,44.31137796,f,26.04,1,4,ldkssxwpmemidmecebumciepifcamkci,9.69E-06,1.75E-06,0,3.82E-13,0,7.53E-06,3.03E-06,0,0,0,2012,2,7,1,38,2016,2,7,6,38,2015,12,16,2,350,2015,2,9,0,40,13.36765461,1452.91,0,1667
MISSING,0,17.53,0.14346,0,46.30537836,f,27.28,1,5,ldkssxwpmemidmecebumciepifcamkci,1.43E-05,0,0,3.49E-13,0,1.18E-05,0,0,0,0,2010,12,9,3,343,2016,12,9,4,344,2015,11,1,6,305,2015,12,10,3,344,568.4059854,94215.39,0,94510
usilxuppasemubllopkaafesmlibmsdf,597,19.29,0.245926,0.168032,53.28437796,f,0,1,3,ldkssxwpmemidmecebumciepifcamkci,7.58E-06,4.11E-07,0,6.75,0,3.57E-06,9.45E-08,0,0,0,2013,2,6,2,37,2016,2,6,5,37,2014,5,20,1,140,2015,2,9,0,40,32.58115217,3411.79,0,4063
ewpakwlliwisiwduibdlfmalxowmwpci,0,11.78,0.143166,0,44.31137796,f,22.95,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,4.25E-06,0,0,0.008380239,0,3.32E-06,0,0,0,0,2010,5,19,2,139,2016,5,19,3,140,2010,5,19,2,139,2015,5,20,2,140,97.72541378,14240.11,0,16249
foosdfpfkusacimwkcsosbicdxkicaua,1589,18.42,0.144902,0,44.31137796,f,18.48,1,5,lxidpiddsbxsbosboudacockeimpuepw,7.56E-07,0,0,0.008380226,0,4.75E-07,0,0,0.005267621,0,2011,7,4,0,185,2016,7,4,0,186,2011,7,4,0,185,2015,7,9,3,190,163.0481622,24412.17,0,25729
lmkebamcaaclubfxadlmueccxoimlema,4395,132.08,0.115174,0.098837,40.606701,f,41.28,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,1.64E-05,2.65E-06,2.44E-06,0.007238536,0.002605915,1.11E-05,2.90E-06,4.86E-10,0,0,2010,6,1,1,152,2016,6,1,2,153,2010,6,1,1,152,2015,6,23,1,174,410.7518519,218529.21,0,221806
MISSING,0,359.57,0.092453,0.086393,59.17346796,f,0.36,1,7,ldkssxwpmemidmecebumciepifcamkci,8.90E-06,2.57E-06,0,0,0,5.60E-06,1.62E-06,0,0,0,2009,2,23,0,54,2016,12,31,5,366,2009,2,23,0,54,2016,1,1,4,1,0,0,0,0
foosdfpfkusacimwkcsosbicdxkicaua,0,19.51,0.142065,0,44.31137796,t,12.47,2,4,lxidpiddsbxsbosboudacockeimpuepw,5.36E-06,0,0,2.95E-13,0,3.32E-06,0,0,0,0,2012,1,6,4,6,2016,9,11,6,255,2013,9,11,2,254,2015,9,12,5,255,225.1136364,30451.47,0,79666
foosdfpfkusacimwkcsosbicdxkicaua,496,147.93,0.11536,0.100243,40.606701,f,5,1,3,lxidpiddsbxsbosboudacockeimpuepw,3.12E-05,9.61E-06,1.31E-06,0,0,2.34E-05,7.58E-06,2.02E-06,0,0,2012,10,10,2,284,2016,10,10,0,284,2015,10,13,1,286,2015,10,11,6,284,140.0621808,23106.16,0,25228
foosdfpfkusacimwkcsosbicdxkicaua,0,18.32,0.146694,0,44.31137796,f,29.88,1,6,lxidpiddsbxsbosboudacockeimpuepw,5.82E-06,0,0,3.49E-13,0,3.32E-06,0,0,0,0,2010,1,11,0,11,2016,2,24,2,55,2010,1,11,0,11,2015,2,25,2,56,26.83178535,3267.91,0,3848
usilxuppasemubllopkaafesmlibmsdf,790,131.45,0.11536,0.100243,40.9390266,f,35.28,1,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,3.20E-05,1.29E-05,3.94E-06,0.0215086,0.015643938,1.15E-05,3.42E-06,1.73E-06,0.040077045,0,2010,11,10,2,314,2016,11,10,3,315,2015,11,1,6,305,2015,11,11,2,315,27.07631874,8638.85,0,9650
foosdfpfkusacimwkcsosbicdxkicaua,328,16.18,0.141434,0,44.31137796,f,13.4,1,3,lxidpiddsbxsbosboudacockeimpuepw,8.88E-06,0,0,0.008380194,0,1.88E-06,0,0,0,0,2012,8,15,2,228,2016,9,2,4,246,2015,7,11,5,192,2015,9,3,3,246,165.0849211,27179.77,0,27449
foosdfpfkusacimwkcsosbicdxkicaua,1207,130.79,0.115761,0.099419,40.606701,f,17.34,1,4,lxidpiddsbxsbosboudacockeimpuepw,2.68E-05,7.63E-06,2.65E-07,0.007037428,0.002533545,1.45E-05,3.43E-06,3.50E-07,0.004423387,0,2011,8,4,3,216,2016,8,4,3,217,2015,7,11,5,192,2015,8,6,3,218,46.42526371,13814.72,0,15439
usilxuppasemubllopkaafesmlibmsdf,0,16.68,0.211178,0.107068,45.80687796,t,41.64,3,3,ldkssxwpmemidmecebumciepifcamkci,7.06E-05,6.17E-06,0,0.006908451,0,3.57E-06,9.45E-08,0,0,0,2013,1,21,0,21,2017,1,21,5,21,2014,6,6,4,157,2016,1,22,4,22,237.3279927,32788.53,0.01180057,90173
foosdfpfkusacimwkcsosbicdxkicaua,971,129.25,0.120372,0.103487,40.606701,t,41.52,2,4,lxidpiddsbxsbosboudacockeimpuepw,1.72E-05,4.40E-06,5.87E-07,3.44E-12,1.85E-12,1.11E-05,2.90E-06,4.86E-10,0,0,2012,1,5,3,5,2016,9,20,1,264,2013,9,20,4,263,2015,9,25,4,268,30.63106407,7012.53,0,13860
ewpakwlliwisiwduibdlfmalxowmwpci,548,129.26,0.1169,0.100015,40.606701,f,36.11,1,3,lxidpiddsbxsbosboudacockeimpuepw,1.48E-05,3.55E-06,2.52E-06,0.005428942,0.001954419,1.11E-05,2.90E-06,4.86E-10,0,0,2013,3,8,4,67,2016,3,8,1,68,2013,3,8,4,67,2015,3,9,0,68,45.3062249,9633.22,0,10830
MISSING,1108,17.51,0.144963,0,44.31137796,f,26.04,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,7.47E-06,0,0,0.00646476,0,4.72E-06,0,0,0.009481719,0,2010,1,18,0,18,2017,1,18,2,18,2015,11,18,2,322,2016,1,19,1,19,65.37881704,6926.92,0,8153
ewpakwlliwisiwduibdlfmalxowmwpci,2165,129.24,0.115237,0.100123,40.606701,f,3.99,1,4,lxidpiddsbxsbosboudacockeimpuepw,2.06E-05,5.32E-06,1.44E-07,0,0,1.19E-05,2.78E-06,1.86E-07,0,0,2011,11,10,3,314,2016,11,9,2,314,2015,5,24,6,144,2015,11,10,1,314,96.26587302,21712.78,0,24259
MISSING,0,14.54,0.162033,0.084138,44.31137796,f,29.76,1,6,ldkssxwpmemidmecebumciepifcamkci,6.26E-06,1.77E-07,0,2.95E-13,0,3.57E-06,9.45E-08,0,0,0,2010,2,1,0,32,2016,2,1,0,32,2010,2,1,0,32,2015,2,9,0,40,65.87752525,9120.53,0,10435
foosdfpfkusacimwkcsosbicdxkicaua,0,16.65,0.146348,0,46.30537836,f,27.99,1,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,5.68E-06,0.000608945,0,0.39522717,0,3.19E-06,0,0,0.790454578,0,2009,11,26,3,330,2016,11,26,5,331,2009,11,26,3,330,2015,11,27,4,331,15.15096618,2132.38,0,2509
MISSING,5248,139.91,0.115172,0.098283,40.606701,f,23.66,1,11,ldkssxwpmemidmecebumciepifcamkci,1.44E-05,3.70E-06,3.60E-06,0.005428942,0.001954419,1.11E-05,2.90E-06,4.86E-10,0,0,2005,3,2,2,61,2016,3,2,2,62,2015,3,9,0,68,2015,3,6,4,65,225.7859848,64637.35,0,71529
lmkebamcaaclubfxadlmueccxoimlema,0,11.98,0.168242,0.089602,46.30537836,f,20.54,1,5,ldkssxwpmemidmecebumciepifcamkci,5.68E-06,1.50E-07,0,3.82E-13,0,3.57E-06,9.45E-08,0,0,0,2010,12,1,2,335,2016,12,1,3,336,2010,12,1,2,335,2015,12,2,2,336,10.92186297,1184.72,0,1362
MISSING,2245,142.35,0.115174,0.098837,40.606701,f,31.56,1,11,ldkssxwpmemidmecebumciepifcamkci,1.66E-05,3.04E-06,2.38E-06,0.007037517,0.002533506,1.11E-05,2.90E-06,4.86E-10,0,0,2005,5,9,0,129,2016,5,9,0,130,2005,5,9,0,129,2015,5,12,1,132,365.4180696,126259.59,0,130235
MISSING,1796,167.76,0.114604,0.098262,40.606701,t,37.44,3,5,lxidpiddsbxsbosboudacockeimpuepw,1.97E-05,3.82E-06,1.51E-06,0,0,1.11E-05,2.90E-06,4.86E-10,0,0,2011,6,3,4,154,2016,6,3,4,155,2015,5,22,4,142,2015,6,14,6,165,42.91666667,13878.92,0,18387
foosdfpfkusacimwkcsosbicdxkicaua,3672,130.31,0.118638,0.101752,40.606701,f,30.96,1,3,lxidpiddsbxsbosboudacockeimpuepw,1.82E-05,4.94E-06,7.10E-08,3.44E-12,1.85E-12,1.11E-05,2.90E-06,4.86E-10,0,0,2013,1,3,3,3,2017,1,3,1,3,2013,1,3,3,3,2016,1,4,0,4,100.5434783,22339.13,0,24975
